fallacy_label	text
No Fallacy	Yes because every employee should be able to fight for his rights.
No Fallacy	Animal testing can have serious impacts on researching new technologies for curing diseases in humans.
No Fallacy	If my daughters can be in an environment that celebrates girls as intelligent, creative individuals, without the boy craziness, than I will take it.
No Fallacy	No,because they are near to human in terms of evolution and I would not want to be held in a zoo?
No Fallacy	Adherents to a religion should follow the rules.
No Fallacy	Well in germany this is not the case. The legal system works else. The state prosecutors main-task is not to get you in jail, like it is in the USA. He has to investigate into both directions. Thats why the process-costs are less and thats why it is fair. Celebrities have the same chance as the average citizen.
No Fallacy	May be. But not all the times
No Fallacy	sure why should they get to cheat if I can't cheat in my maths test?
No Fallacy	Global temperature have not risen in the past 15 years
No Fallacy	No, economical growth is a tool to establish a good economy, which allows us to live a good life. Growth for a good life,  not life for economical growth.
No Fallacy	Germany should help immigrants in need. Most of them left their homes not because of social or economical benefits, but because of the war.
No Fallacy	They shouldn't be allowed to enter the country.
No Fallacy	They won't.
No Fallacy	Greece needs to stay in the EU for unity of Europe.
No Fallacy	Humans don't care enough for living beings.
No Fallacy	Plastic surgery is very important, many people who got involved in severe accidents will tell you this. Think about victims of flames. Their bodies are often unrecognizably destroyed. Plastic surgery gives them their lifes back.
No Fallacy	Definitely co-ed!
No Fallacy	School detention does more harm than good
No Fallacy	You should try to talk to your opponents - reasonable discussions and knowing why there is a clash of ideas is hard but gets you further than a simple brute force (= war).
No Fallacy	Letting everyone vote is a bad idea.
No Fallacy	Economical growth should not be the main goal of a country.
No Fallacy	Drug testing is justified as it is neccessary to create a fair and competitive environment.
No Fallacy	Humans must be blamed for using animals.
No Fallacy	Of course not.
No Fallacy	Censoring the media will allow a tyrant like Hitler to enact laws without following the constitution and no one will call him out on it (kind of like Pres Obama).
No Fallacy	Apple shouldn't pay musicians any royalties for the three-months trial, because they can get rich enough from concerts.
No Fallacy	alter wein in neuen schläuchen
No Fallacy	Yes we should allow but without harming the animals !
No Fallacy	TV programs are driven by commercial interest, not science or experts.
No Fallacy	Plastic surgery is a crucial field of medicine.
No Fallacy	Nope, stars are in the sky
No Fallacy	It is
No Fallacy	Really, nobody has the right to tell me what I can do at my home!
No Fallacy	Flying cars will become reality someday.
No Fallacy	Yes, Jesus has almost never used force. Just once to chase away some merchants. He preached of love and forgiveness. The religion builds upon his teachings, so yes, it is peaceful.
No Fallacy	There are more gorillaz raised in zoos and re-introduced into the wild than captured and kept.
No Fallacy	Sure it's desirable to be able to abort babies at any moment you wish. There are so many things to be happy about in this world, don't you think? It is a gorgeous day outside for instance.
No Fallacy	That is true. However, we cannot be sure others will be responsible.
No Fallacy	Greece does not deserve another financial support from Germany - if you compare the social system (retire age, retire money) in Germany and Greece, it's just ridiculous. They are responsible for the current state and should leave Eurozone.
No Fallacy	Censorship helps protect children.
No Fallacy	I think Titanic deserve 11 Oscars at once.
No Fallacy	It shouldn't be allowed.
No Fallacy	He killed, yes. But this does not mean, that it is impossible to talk to him. If we can save lifes by this way, we should do it.
No Fallacy	The current grading system just fails.
No Fallacy	What kind of question is that? Of course not, rights were brought up by human mankind to overcome the unjust of the wilderness typical to nature. It's a purely social construct, nothing generally applicable to animals.
No Fallacy	Democracy is peaceful.
No Fallacy	Adolescence is hard enough without having to try learning in an environment of hormone-laced competition and distraction.
No Fallacy	Tupac Shakur was physically attractive man (although I'm a very poor judge of things like that) and that visual appeal lent him a great deal more attention than it was realized at the time. He was very photogenic and appealed to a wide range of people.
No Fallacy	Good looks does actually make one more favorable. So I guess he could be considered the best!
No Fallacy	No because many times there is favoratism going on.
No Fallacy	Alle, die hier leben sollten auch involviert sein, wenn es darum geht was hier in Zukunft passiert.
No Fallacy	Microsoft can't be the new Apple. Apple focuses on innovative design. Microsoft focuses on software for productivity and products that don't have to be innovative in design.
No Fallacy	Some shows in TV serve educational purposes, but most of them are totally worthless. There is no chance that a mind of a child builds up, when it watches Celebrity-news.
No Fallacy	Yes, companies are already working on creating cars which are able to fly quite successfully. Thus flying cars will become reality in the near future.
No Fallacy	Global warming is a phenomenon that is not well understood.
No Fallacy	Yes, school uniforms do create a better learning environment.
No Fallacy	This would cause significant disadvantages for children from non-academic families.
No Fallacy	because it's a mean of discovering different way of thinking.
No Fallacy	Spending resources on daycare services is a waste.
No Fallacy	Humans are no Animals
No Fallacy	Animal testing for medical purposes should be allowed.
No Fallacy	yes Argument without content
No Fallacy	Microsoft is the new apple
No Fallacy	no its not apple the new microsoft
No Fallacy	Cellphones should be banned from class rooms.
No Fallacy	It has to be balanced, but for live saving drugs It should be allowed on non-endangered animal species.
No Fallacy	Animal testing helps to improve medical care for everybody.
No Fallacy	Gorillas are almost extinct
No Fallacy	I dont think so, he lived too short in order to have the most influence. Dr. Dre for example had much more influence. He started the rap-movement with eazy-e and ice-cube. He just sold his headphone-brand for around 250 million dollars. This amount of money shows how influential Dr.Dre is. Tupac never had this much money.
No Fallacy	Marijuana has been shown to effective in treating glaucoma
No Fallacy	That Marijuana should be legalized
No Fallacy	You say that just because you are a doctor.  The dr.  in the passport is only good to oppress the normal citizen.
No Fallacy	Although any suffering of living creatures should be avoided, I guess it's commonly accepted by the society that medical purposes testing has more benefits than harms.
No Fallacy	This programming language is open for everybody, so it encourages more developers to participate.
No Fallacy	Well, Ebola is a disease and it makes sense to coordinate countries worldwide to fight against it. To me, global environmental task force sounds fuzzy without a clear purpose. We don't need such an organization.
No Fallacy	test your own doc
No Fallacy	Yes. It will allow the mothers to go to school and help the children to grow up better.
No Fallacy	The americans certainly have not faked the videos.
No Fallacy	In modern jobs, homeoffice is already the standard, because the workers are more productive at home. Why shouldnt this be better for kids as well?
No Fallacy	They should
No Fallacy	Global warming is a hoax created in the Disney studios to undermine the world economy..
No Fallacy	They must be blamed.
No Fallacy	Of course not. Home is the owners place.
No Fallacy	The EU would be better adapting so that Greece is able to function well while staying i the country.
No Fallacy	no
No Fallacy	On what basis? The film wasn't creative. I can easily make a film about Sandy Hook and get all the credit for the story. It was a copy and paste of a story already written in the history books.
No Fallacy	But every country that agreed to be in the EU agreed to an obligation to support other EU countries.
No Fallacy	If marijuana is provided by the pharmacies or health centers to the individuals with prescriptions for health purposes in a controlled way, that should be allowed.
No Fallacy	Everyone can choose what movies to watch, and we should respect everyone's preferences.
No Fallacy	There is no need for it.
No Fallacy	It helps to sacrifice animals.
No Fallacy	Of course we need it!
No Fallacy	Of course they should be allowed to enter the country.
No Fallacy	The price of milk should not be increased.  It is an important healthy drink.  if we increase it, things like pop might become the more affordable go to choice.
No Fallacy	After reminding the baby-carrier woman of the consequences and the possible health-related problems, the decision should be left to first her and second to the partner because woman is the labourer of the process and both parties are the initial responsibles.
No Fallacy	Both produced excellent operating systems. Therefore i would say, yes
No Fallacy	Sorry, but maybe your son is too young for his movies? My daughter would also cry if she saw Reservoir Dogs, but this does not mean, that the movie is too violent. It does just mean, that she is too young for the movie.
No Fallacy	Animal testing leads to medicaments with fewer harmful side effects.
No Fallacy	He is the best.
No Fallacy	Animal testing is a good alternative to human testing.
No Fallacy	They should not.
No Fallacy	Microsoft just recently revealed some great new innovative products.
No Fallacy	A global environment task force is a major tequirement.
No Fallacy	Every country should aim growing but ultimately environmental sustainability and equalitarian distribution of wealth should be first.
No Fallacy	Single sex education has been very good for girls, especially.
No Fallacy	What happens with Germany should stay in Germany. Where shall they send them, maybe to hel
No Fallacy	Medicine has proven, that marijuana is good to mitigate some bad effects of cancer-related side-effects. Make it easier for those patients and legalize it.
No Fallacy	Animal testing helps saving lifes.
No Fallacy	Farmers deserve to be paid enough
No Fallacy	Home schooling has many benefits and therefore should be the first choice for the parents.
No Fallacy	Definitely not!
No Fallacy	Books are good for children, why not tv?
No Fallacy	Although it is a barbarian act, we need animal testing
No Fallacy	Nowadays, nuclear power is the most effective and safest energy source we have.
No Fallacy	Accepting immigrants in Europe must be taken seriously and deserves coordination and investments, as we cannot directly influence the sources of immigration - ending the war in Libya or changing the regime in Eritrea.
No Fallacy	So far there is a limit of 0.5 per-mille. With this amount of alcohol you are able to drive safely. Therefore the answer is no.
No Fallacy	Interestingly the boys I know from single sex schools seem more against it than the girls and they do feel they were socially hampered a bit.
No Fallacy	It has, earlier the people talked more with each other.
